year_index,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
services_other_alt_over_8_in,OT2S_6,OT2S_6,OT2S_6,OT2S_6,OT2S_6,OT2S_6,OT2S_6,OT2S_6,OT2S_6,OT2S_6,OT2S_6,OT2S_6,OT2S_6,OT2S_6,OT2S_6,OT2S_6,OT2S_6,OT2S_6,OT2S_6,OT2S_6,,,,,,,,,,,,,
services_other_alt_total,OT2ST,OT2ST,OT2ST,OT2ST,OT2ST,OT2ST,OT2ST,OT2ST,OT2ST,OT2ST,OT2ST,OT2ST,OT2ST,OT2ST,OT2ST,OT2ST,OT2ST,OT2ST,OT2ST,OT2ST,,,,,,,,,,,,,
services_other_material_detail,,,,,,,,,,,,,,,,,,,,,,,,,,NUM_SRVS_OTHER_MATERIAL_DETAIL,NUM_SRVS_OTHER_MATERIAL_DETAIL,NUM_SRVS_OTHER_MATERIAL_DETAIL,NUM_SRVS_OTHER_MATERIAL_DETAIL,NUM_SRVS_OTHER_MATERIAL_DETAIL,NUM_SRVS_OTHER_MATERIAL_DETAIL,NUM_SRVS_OTHER_MATERIAL_DETAIL,NUM_SRVS_OTHER_MATERIAL_DETAIL
services_reconditioned_cast_iron_unknown,,,,,,,,,,,,,,,,,,,,,,,,,,NUM_SRVS_RCI_UNK,NUM_SRVS_RCI_UNK,NUM_SRVS_RCI_UNK,NUM_SRVS_RCI_UNK,NUM_SRVS_RCI_UNK,NUM_SRVS_RCI_UNK,NUM_SRVS_RCI_UNK,NUM_SRVS_RCI_UNK
services_reconditioned_cast_iron_1_in_or_less,,,,,,,,,,,,,,,,,,,,,,,,,,NUM_SRVS_RCI_LT1IN,NUM_SRVS_RCI_LT1IN,NUM_SRVS_RCI_LT1IN,NUM_SRVS_RCI_LT1IN,NUM_SRVS_RCI_LT1IN,NUM_SRVS_RCI_LT1IN,NUM_SRVS_RCI_LT1IN,NUM_SRVS_RCI_LT1IN
services_reconditioned_cast_iron_1_to_2_in,,,,,,,,,,,,,,,,,,,,,,,,,,NUM_SRVS_RCI_1IN_TO_2IN,NUM_SRVS_RCI_1IN_TO_2IN,NUM_SRVS_RCI_1IN_TO_2IN,NUM_SRVS_RCI_1IN_TO_2IN,NUM_SRVS_RCI_1IN_TO_2IN,NUM_SRVS_RCI_1IN_TO_2IN,NUM_SRVS_RCI_1IN_TO_2IN,NUM_SRVS_RCI_1IN_TO_2IN
services_reconditioned_cast_iron_2_to_4_in,,,,,,,,,,,,,,,,,,,,,,,,,,NUM_SRVS_RCI_2IN_TO_4IN,NUM_SRVS_RCI_2IN_TO_4IN,NUM_SRVS_RCI_2IN_TO_4IN,NUM_SRVS_RCI_2IN_TO_4IN,NUM_SRVS_RCI_2IN_TO_4IN,NUM_SRVS_RCI_2IN_TO_4IN,NUM_SRVS_RCI_2IN_TO_4IN,NUM_SRVS_RCI_2IN_TO_4IN
services_reconditioned_cast_iron_4_to_8_in,,,,,,,,,,,,,,,,,,,,,,,,,,NUM_SRVS_RCI_4IN_TO_8IN,NUM_SRVS_RCI_4IN_TO_8IN,NUM_SRVS_RCI_4IN_TO_8IN,NUM_SRVS_RCI_4IN_TO_8IN,NUM_SRVS_RCI_4IN_TO_8IN,NUM_SRVS_RCI_4IN_TO_8IN,NUM_SRVS_RCI_4IN_TO_8IN,NUM_SRVS_RCI_4IN_TO_8IN
services_reconditioned_cast_iron_over_8_in,,,,,,,,,,,,,,,,,,,,,,,,,,NUM_SRVS_RCI_GT8IN,NUM_SRVS_RCI_GT8IN,NUM_SRVS_RCI_GT8IN,NUM_SRVS_RCI_GT8IN,NUM_SRVS_RCI_GT8IN,NUM_SRVS_RCI_GT8IN,NUM_SRVS_RCI_GT8IN,NUM_SRVS_RCI_GT8IN
services_reconditioned_cast_iron_total,,,,,,,,,,,,,,,,,,,,,,,,,,NUM_SRVS_RCI_TOTAL,NUM_SRVS_RCI_TOTAL,NUM_SRVS_RCI_TOTAL,NUM_SRVS_RCI_TOTAL,NUM_SRVS_RCI_TOTAL,NUM_SRVS_RCI_TOTAL,NUM_SRVS_RCI_TOTAL,NUM_SRVS_RCI_TOTAL
services_all_materials_unknown,TOTS_1,TOTS_1,TOTS_1,TOTS_1,TOTS_1,TOTS_1,TOTS_1,TOTS_1,TOTS_1,TOTS_1,TOTS_1,TOTS_1,TOTS_1,TOTS_1,TOTS_1,TOTS_1,TOTS_1,TOTS_1,TOTS_1,TOTS_1,,,,,,NUM_SRVS_UNK_TOTAL,NUM_SRVS_UNK_TOTAL,NUM_SRVS_UNK_TOTAL,NUM_SRVS_UNK_TOTAL,NUM_SRVS_UNK_TOTAL,NUM_SRVS_UNK_TOTAL,NUM_SRVS_UNK_TOTAL,NUM_SRVS_UNK_TOTAL
services_all_materials_1_in_or_less,TOTS_2,TOTS_2,TOTS_2,TOTS_2,TOTS_2,TOTS_2,TOTS_2,TOTS_2,TOTS_2,TOTS_2,TOTS_2,TOTS_2,TOTS_2,TOTS_2,TOTS_2,TOTS_2,TOTS_2,TOTS_2,TOTS_2,TOTS_2,,,,,,NUM_SRVS_LT1IN_TOTAL,NUM_SRVS_LT1IN_TOTAL,NUM_SRVS_LT1IN_TOTAL,NUM_SRVS_LT1IN_TOTAL,NUM_SRVS_LT1IN_TOTAL,NUM_SRVS_LT1IN_TOTAL,NUM_SRVS_LT1IN_TOTAL,NUM_SRVS_LT1IN_TOTAL
services_all_materials_1_to_2_in,TOTS_3,TOTS_3,TOTS_3,TOTS_3,TOTS_3,TOTS_3,TOTS_3,TOTS_3,TOTS_3,TOTS_3,TOTS_3,TOTS_3,TOTS_3,TOTS_3,TOTS_3,TOTS_3,TOTS_3,TOTS_3,TOTS_3,TOTS_3,,,,,,NUM_SRVS_1IN_TO_2IN_TOTAL,NUM_SRVS_1IN_TO_2IN_TOTAL,NUM_SRVS_1IN_TO_2IN_TOTAL,NUM_SRVS_1IN_TO_2IN_TOTAL,NUM_SRVS_1IN_TO_2IN_TOTAL,NUM_SRVS_1IN_TO_2IN_TOTAL,NUM_SRVS_1IN_TO_2IN_TOTAL,NUM_SRVS_1IN_TO_2IN_TOTAL
services_all_materials_2_to_4_in,TOTS_4,TOTS_4,TOTS_4,TOTS_4,TOTS_4,TOTS_4,TOTS_4,TOTS_4,TOTS_4,TOTS_4,TOTS_4,TOTS_4,TOTS_4,TOTS_4,TOTS_4,TOTS_4,TOTS_4,TOTS_4,TOTS_4,TOTS_4,,,,,,NUM_SRVS_2IN_TO_4IN_TOTAL,NUM_SRVS_2IN_TO_4IN_TOTAL,NUM_SRVS_2IN_TO_4IN_TOTAL,NUM_SRVS_2IN_TO_4IN_TOTAL,NUM_SRVS_2IN_TO_4IN_TOTAL,NUM_SRVS_2IN_TO_4IN_TOTAL,NUM_SRVS_2IN_TO_4IN_TOTAL,NUM_SRVS_2IN_TO_4IN_TOTAL
services_all_materials_4_to_8_in,TOTS_5,TOTS_5,TOTS_5,TOTS_5,TOTS_5,TOTS_5,TOTS_5,TOTS_5,TOTS_5,TOTS_5,TOTS_5,TOTS_5,TOTS_5,TOTS_5,TOTS_5,TOTS_5,TOTS_5,TOTS_5,TOTS_5,TOTS_5,,,,,,NUM_SRVS_4IN_TO_8IN_TOTAL,NUM_SRVS_4IN_TO_8IN_TOTAL,NUM_SRVS_4IN_TO_8IN_TOTAL,NUM_SRVS_4IN_TO_8IN_TOTAL,NUM_SRVS_4IN_TO_8IN_TOTAL,NUM_SRVS_4IN_TO_8IN_TOTAL,NUM_SRVS_4IN_TO_8IN_TOTAL,NUM_SRVS_4IN_TO_8IN_TOTAL
services_all_materials_over_8_in,TOTS_6,TOTS_6,TOTS_6,TOTS_6,TOTS_6,TOTS_6,TOTS_6,TOTS_6,TOTS_6,TOTS_6,TOTS_6,TOTS_6,TOTS_6,TOTS_6,TOTS_6,TOTS_6,TOTS_6,TOTS_6,TOTS_6,TOTS_6,,,,,,NUM_SRVS_GT8IN_TOTAL,NUM_SRVS_GT8IN_TOTAL,NUM_SRVS_GT8IN_TOTAL,NUM_SRVS_GT8IN_TOTAL,NUM_SRVS_GT8IN_TOTAL,NUM_SRVS_GT8IN_TOTAL,NUM_SRVS_GT8IN_TOTAL,NUM_SRVS_GT8IN_TOTAL
services_all_materials_total,TOTST,TOTST,TOTST,TOTST,TOTST,TOTST,TOTST,TOTST,TOTST,TOTST,TOTST,TOTST,TOTST,TOTST,TOTST,TOTST,TOTST,TOTST,TOTST,TOTST,,,,,,NUM_SRVS_PART_B3_TOTAL,NUM_SRVS_PART_B3_TOTAL,NUM_SRVS_PART_B3_TOTAL,NUM_SRVS_PART_B3_TOTAL,NUM_SRVS_PART_B3_TOTAL,NUM_SRVS_PART_B3_TOTAL,NUM_SRVS_PART_B3_TOTAL,NUM_SRVS_PART_B3_TOTAL
main_miles_unknown_decade,,,,,,,,,,,,,,,DINSTM_1,DINSTM_1,DINSTM_1,DINSTM_1,DINSTM_1,DINSTM_1,MMILES_BY_DCD_UNK,MMILES_BY_DCD_UNK,MMILES_BY_DCD_UNK,MMILES_BY_DCD_UNK,MMILES_BY_DCD_UNK,MMILES_BY_DCD_UNK,MMILES_BY_DCD_UNK,MMILES_BY_DCD_UNK,MMILES_BY_DCD_UNK,MMILES_BY_DCD_UNK,MMILES_BY_DCD_UNK,MMILES_BY_DCD_UNK,MMILES_BY_DCD_UNK
main_miles_pre_1940,,,,,,,,,,,,,,,DINSTM_2,DINSTM_2,DINSTM_2,DINSTM_2,DINSTM_2,DINSTM_2,MMILES_BY_DCD_PRE1940,MMILES_BY_DCD_PRE1940,MMILES_BY_DCD_PRE1940,MMILES_BY_DCD_PRE1940,MMILES_BY_DCD_PRE1940,MMILES_BY_DCD_PRE1940,MMILES_BY_DCD_PRE1940,MMILES_BY_DCD_PRE1940,MMILES_BY_DCD_PRE1940,MMILES_BY_DCD_PRE1940,MMILES_BY_DCD_PRE1940,MMILES_BY_DCD_PRE1940,MMILES_BY_DCD_PRE1940
main_miles_1940s,,,,,,,,,,,,,,,DINSTM_3,DINSTM_3,DINSTM_3,DINSTM_3,DINSTM_3,DINSTM_3,MMILES_BY_DCD_1940_TO_1949,MMILES_BY_DCD_1940_TO_1949,MMILES_BY_DCD_1940_TO_1949,MMILES_BY_DCD_1940_TO_1949,MMILES_BY_DCD_1940_TO_1949,MMILES_BY_DCD_1940_TO_1949,MMILES_BY_DCD_1940_TO_1949,MMILES_BY_DCD_1940_TO_1949,MMILES_BY_DCD_1940_TO_1949,MMILES_BY_DCD_1940_TO_1949,MMILES_BY_DCD_1940_TO_1949,MMILES_BY_DCD_1940_TO_1949,MMILES_BY_DCD_1940_TO_1949
main_miles_1950s,,,,,,,,,,,,,,,DINSTM_4,DINSTM_4,DINSTM_4,DINSTM_4,DINSTM_4,DINSTM_4,MMILES_BY_DCD_1950_TO_1959,MMILES_BY_DCD_1950_TO_1959,MMILES_BY_DCD_1950_TO_1959,MMILES_BY_DCD_1950_TO_1959,MMILES_BY_DCD_1950_TO_1959,MMILES_BY_DCD_1950_TO_1959,MMILES_BY_DCD_1950_TO_1959,MMILES_BY_DCD_1950_TO_1959,MMILES_BY_DCD_1950_TO_1959,MMILES_BY_DCD_1950_TO_1959,MMILES_BY_DCD_1950_TO_1959,MMILES_BY_DCD_1950_TO_1959,MMILES_BY_DCD_1950_TO_1959
main_miles_1960s,,,,,,,,,,,,,,,DINSTM_5,DINSTM_5,DINSTM_5,DINSTM_5,DINSTM_5,DINSTM_5,MMILES_BY_DCD_1960_TO_1969,MMILES_BY_DCD_1960_TO_1969,MMILES_BY_DCD_1960_TO_1969,MMILES_BY_DCD_1960_TO_1969,MMILES_BY_DCD_1960_TO_1969,MMILES_BY_DCD_1960_TO_1969,MMILES_BY_DCD_1960_TO_1969,MMILES_BY_DCD_1960_TO_1969,MMILES_BY_DCD_1960_TO_1969,MMILES_BY_DCD_1960_TO_1969,MMILES_BY_DCD_1960_TO_1969,MMILES_BY_DCD_1960_TO_1969,MMILES_BY_DCD_1960_TO_1969
main_miles_1970s,,,,,,,,,,,,,,,DINSTM_6,DINSTM_6,DINSTM_6,DINSTM_6,DINSTM_6,DINSTM_6,MMILES_BY_DCD_1970_TO_1979,MMILES_BY_DCD_1970_TO_1979,MMILES_BY_DCD_1970_TO_1979,MMILES_BY_DCD_1970_TO_1979,MMILES_BY_DCD_1970_TO_1979,MMILES_BY_DCD_1970_TO_1979,MMILES_BY_DCD_1970_TO_1979,MMILES_BY_DCD_1970_TO_1979,MMILES_BY_DCD_1970_TO_1979,MMILES_BY_DCD_1970_TO_1979,MMILES_BY_DCD_1970_TO_1979,MMILES_BY_DCD_1970_TO_1979,MMILES_BY_DCD_1970_TO_1979
main_miles_1980s,,,,,,,,,,,,,,,DINSTM_7,DINSTM_7,DINSTM_7,DINSTM_7,DINSTM_7,DINSTM_7,MMILES_BY_DCD_1980_TO_1989,MMILES_BY_DCD_1980_TO_1989,MMILES_BY_DCD_1980_TO_1989,MMILES_BY_DCD_1980_TO_1989,MMILES_BY_DCD_1980_TO_1989,MMILES_BY_DCD_1980_TO_1989,MMILES_BY_DCD_1980_TO_1989,MMILES_BY_DCD_1980_TO_1989,MMILES_BY_DCD_1980_TO_1989,MMILES_BY_DCD_1980_TO_1989,MMILES_BY_DCD_1980_TO_1989,MMILES_BY_DCD_1980_TO_1989,MMILES_BY_DCD_1980_TO_1989
main_miles_1990s,,,,,,,,,,,,,,,DINSTM_8,DINSTM_8,DINSTM_8,DINSTM_8,DINSTM_8,DINSTM_8,MMILES_BY_DCD_1990_TO_1999,MMILES_BY_DCD_1990_TO_1999,MMILES_BY_DCD_1990_TO_1999,MMILES_BY_DCD_1990_TO_1999,MMILES_BY_DCD_1990_TO_1999,MMILES_BY_DCD_1990_TO_1999,MMILES_BY_DCD_1990_TO_1999,MMILES_BY_DCD_1990_TO_1999,MMILES_BY_DCD_1990_TO_1999,MMILES_BY_DCD_1990_TO_1999,MMILES_BY_DCD_1990_TO_1999,MMILES_BY_DCD_1990_TO_1999,MMILES_BY_DCD_1990_TO_1999
main_miles_2000s,,,,,,,,,,,,,,,DINSTM_9,DINSTM_9,DINSTM_9,DINSTM_9,DINSTM_9,DINSTM_9,MMILES_BY_DCD_2000_TO_2009,MMILES_BY_DCD_2000_TO_2009,MMILES_BY_DCD_2000_TO_2009,MMILES_BY_DCD_2000_TO_2009,MMILES_BY_DCD_2000_TO_2009,MMILES_BY_DCD_2000_TO_2009,MMILES_BY_DCD_2000_TO_2009,MMILES_BY_DCD_2000_TO_2009,MMILES_BY_DCD_2000_TO_2009,MMILES_BY_DCD_2000_TO_2009,MMILES_BY_DCD_2000_TO_2009,MMILES_BY_DCD_2000_TO_2009,MMILES_BY_DCD_2000_TO_2009
main_miles_2010s,,,,,,,,,,,,,,,,,,,,,MMILES_BY_DCD_2010_TO_2019,MMILES_BY_DCD_2010_TO_2019,MMILES_BY_DCD_2010_TO_2019,MMILES_BY_DCD_2010_TO_2019,MMILES_BY_DCD_2010_TO_2019,MMILES_BY_DCD_2010_TO_2019,MMILES_BY_DCD_2010_TO_2019,MMILES_BY_DCD_2010_TO_2019,MMILES_BY_DCD_2010_TO_2019,MMILES_BY_DCD_2010_TO_2019,MMILES_BY_DCD_2010_TO_2019,MMILES_BY_DCD_2010_TO_2019,MMILES_BY_DCD_2010_TO_2019
main_miles_2020s,,,,,,,,,,,,,,,,,,,,,MMILES_BY_DCD_2020_TO_2029,MMILES_BY_DCD_2020_TO_2029,MMILES_BY_DCD_2020_TO_2029,MMILES_BY_DCD_2020_TO_2029,MMILES_BY_DCD_2020_TO_2029,MMILES_BY_DCD_2020_TO_2029,MMILES_BY_DCD_2020_TO_2029,MMILES_BY_DCD_2020_TO_2029,MMILES_BY_DCD_2020_TO_2029,MMILES_BY_DCD_2020_TO_2029,MMILES_BY_DCD_2020_TO_2029,MMILES_BY_DCD_2020_TO_2029,MMILES_BY_DCD_2020_TO_2029
main_miles_all_time,,,,,,,,,,,,,,,DINSTMT,DINSTMT,DINSTMT,DINSTMT,DINSTMT,DINSTMT,MMILES_BY_DCD_TOTAL,MMILES_BY_DCD_TOTAL,MMILES_BY_DCD_TOTAL,MMILES_BY_DCD_TOTAL,MMILES_BY_DCD_TOTAL,MMILES_BY_DCD_TOTAL,MMILES_BY_DCD_TOTAL,MMILES_BY_DCD_TOTAL,MMILES_BY_DCD_TOTAL,MMILES_BY_DCD_TOTAL,MMILES_BY_DCD_TOTAL,MMILES_BY_DCD_TOTAL,MMILES_BY_DCD_TOTAL
services_unknown_decade,,,,,,,,,,,,,,,DINSTS_1,DINSTS_1,DINSTS_1,DINSTS_1,DINSTS_1,DINSTS_1,NUM_SRVS_BY_DCD_UNK,NUM_SRVS_BY_DCD_UNK,NUM_SRVS_BY_DCD_UNK,NUM_SRVS_BY_DCD_UNK,NUM_SRVS_BY_DCD_UNK,NUM_SRVS_BY_DCD_UNK,NUM_SRVS_BY_DCD_UNK,NUM_SRVS_BY_DCD_UNK,NUM_SRVS_BY_DCD_UNK,NUM_SRVS_BY_DCD_UNK,NUM_SRVS_BY_DCD_UNK,NUM_SRVS_BY_DCD_UNK,NUM_SRVS_BY_DCD_UNK
services_pre_1940,,,,,,,,,,,,,,,DINSTS_2,DINSTS_2,DINSTS_2,DINSTS_2,DINSTS_2,DINSTS_2,NUM_SRVS_BY_DCD_PRE1940,NUM_SRVS_BY_DCD_PRE1940,NUM_SRVS_BY_DCD_PRE1940,NUM_SRVS_BY_DCD_PRE1940,NUM_SRVS_BY_DCD_PRE1940,NUM_SRVS_BY_DCD_PRE1940,NUM_SRVS_BY_DCD_PRE1940,NUM_SRVS_BY_DCD_PRE1940,NUM_SRVS_BY_DCD_PRE1940,NUM_SRVS_BY_DCD_PRE1940,NUM_SRVS_BY_DCD_PRE1940,NUM_SRVS_BY_DCD_PRE1940,NUM_SRVS_BY_DCD_PRE1940
services_1940s,,,,,,,,,,,,,,,DINSTS_3,DINSTS_3,DINSTS_3,DINSTS_3,DINSTS_3,DINSTS_3,NUM_SRVS_BY_DCD_1940_TO_1949,NUM_SRVS_BY_DCD_1940_TO_1949,NUM_SRVS_BY_DCD_1940_TO_1949,NUM_SRVS_BY_DCD_1940_TO_1949,NUM_SRVS_BY_DCD_1940_TO_1949,NUM_SRVS_BY_DCD_1940_TO_1949,NUM_SRVS_BY_DCD_1940_TO_1949,NUM_SRVS_BY_DCD_1940_TO_1949,NUM_SRVS_BY_DCD_1940_TO_1949,NUM_SRVS_BY_DCD_1940_TO_1949,NUM_SRVS_BY_DCD_1940_TO_1949,NUM_SRVS_BY_DCD_1940_TO_1949,NUM_SRVS_BY_DCD_1940_TO_1949
services_1950s,,,,,,,,,,,,,,,DINSTS_4,DINSTS_4,DINSTS_4,DINSTS_4,DINSTS_4,DINSTS_4,NUM_SRVS_BY_DCD_1950_TO_1959,NUM_SRVS_BY_DCD_1950_TO_1959,NUM_SRVS_BY_DCD_1950_TO_1959,NUM_SRVS_BY_DCD_1950_TO_1959,NUM_SRVS_BY_DCD_1950_TO_1959,NUM_SRVS_BY_DCD_1950_TO_1959,NUM_SRVS_BY_DCD_1950_TO_1959,NUM_SRVS_BY_DCD_1950_TO_1959,NUM_SRVS_BY_DCD_1950_TO_1959,NUM_SRVS_BY_DCD_1950_TO_1959,NUM_SRVS_BY_DCD_1950_TO_1959,NUM_SRVS_BY_DCD_1950_TO_1959,NUM_SRVS_BY_DCD_1950_TO_1959
services_1960s,,,,,,,,,,,,,,,DINSTS_5,DINSTS_5,DINSTS_5,DINSTS_5,DINSTS_5,DINSTS_5,NUM_SRVS_BY_DCD_1960_TO_1969,NUM_SRVS_BY_DCD_1960_TO_1969,NUM_SRVS_BY_DCD_1960_TO_1969,NUM_SRVS_BY_DCD_1960_TO_1969,NUM_SRVS_BY_DCD_1960_TO_1969,NUM_SRVS_BY_DCD_1960_TO_1969,NUM_SRVS_BY_DCD_1960_TO_1969,NUM_SRVS_BY_DCD_1960_TO_1969,NUM_SRVS_BY_DCD_1960_TO_1969,NUM_SRVS_BY_DCD_1960_TO_1969,NUM_SRVS_BY_DCD_1960_TO_1969,NUM_SRVS_BY_DCD_1960_TO_1969,NUM_SRVS_BY_DCD_1960_TO_1969
services_1970s,,,,,,,,,,,,,,,DINSTS_6,DINSTS_6,DINSTS_6,DINSTS_6,DINSTS_6,DINSTS_6,NUM_SRVS_BY_DCD_1970_TO_1979,NUM_SRVS_BY_DCD_1970_TO_1979,NUM_SRVS_BY_DCD_1970_TO_1979,NUM_SRVS_BY_DCD_1970_TO_1979,NUM_SRVS_BY_DCD_1970_TO_1979,NUM_SRVS_BY_DCD_1970_TO_1979,NUM_SRVS_BY_DCD_1970_TO_1979,NUM_SRVS_BY_DCD_1970_TO_1979,NUM_SRVS_BY_DCD_1970_TO_1979,NUM_SRVS_BY_DCD_1970_TO_1979,NUM_SRVS_BY_DCD_1970_TO_1979,NUM_SRVS_BY_DCD_1970_TO_1979,NUM_SRVS_BY_DCD_1970_TO_1979
services_1980s,,,,,,,,,,,,,,,DINSTS_7,DINSTS_7,DINSTS_7,DINSTS_7,DINSTS_7,DINSTS_7,NUM_SRVS_BY_DCD_1980_TO_1989,NUM_SRVS_BY_DCD_1980_TO_1989,NUM_SRVS_BY_DCD_1980_TO_1989,NUM_SRVS_BY_DCD_1980_TO_1989,NUM_SRVS_BY_DCD_1980_TO_1989,NUM_SRVS_BY_DCD_1980_TO_1989,NUM_SRVS_BY_DCD_1980_TO_1989,NUM_SRVS_BY_DCD_1980_TO_1989,NUM_SRVS_BY_DCD_1980_TO_1989,NUM_SRVS_BY_DCD_1980_TO_1989,NUM_SRVS_BY_DCD_1980_TO_1989,NUM_SRVS_BY_DCD_1980_TO_1989,NUM_SRVS_BY_DCD_1980_TO_1989
services_1990s,,,,,,,,,,,,,,,DINSTS_8,DINSTS_8,DINSTS_8,DINSTS_8,DINSTS_8,DINSTS_8,NUM_SRVS_BY_DCD_1990_TO_1999,NUM_SRVS_BY_DCD_1990_TO_1999,NUM_SRVS_BY_DCD_1990_TO_1999,NUM_SRVS_BY_DCD_1990_TO_1999,NUM_SRVS_BY_DCD_1990_TO_1999,NUM_SRVS_BY_DCD_1990_TO_1999,NUM_SRVS_BY_DCD_1990_TO_1999,NUM_SRVS_BY_DCD_1990_TO_1999,NUM_SRVS_BY_DCD_1990_TO_1999,NUM_SRVS_BY_DCD_1990_TO_1999,NUM_SRVS_BY_DCD_1990_TO_1999,NUM_SRVS_BY_DCD_1990_TO_1999,NUM_SRVS_BY_DCD_1990_TO_1999
services_2000s,,,,,,,,,,,,,,,DINSTS_9,DINSTS_9,DINSTS_9,DINSTS_9,DINSTS_9,DINSTS_9,NUM_SRVS_BY_DCD_2000_TO_2009,NUM_SRVS_BY_DCD_2000_TO_2009,NUM_SRVS_BY_DCD_2000_TO_2009,NUM_SRVS_BY_DCD_2000_TO_2009,NUM_SRVS_BY_DCD_2000_TO_2009,NUM_SRVS_BY_DCD_2000_TO_2009,NUM_SRVS_BY_DCD_2000_TO_2009,NUM_SRVS_BY_DCD_2000_TO_2009,NUM_SRVS_BY_DCD_2000_TO_2009,NUM_SRVS_BY_DCD_2000_TO_2009,NUM_SRVS_BY_DCD_2000_TO_2009,NUM_SRVS_BY_DCD_2000_TO_2009,NUM_SRVS_BY_DCD_2000_TO_2009
services_2010s,,,,,,,,,,,,,,,,,,,,,NUM_SRVS_BY_DCD_2010_TO_2019,NUM_SRVS_BY_DCD_2010_TO_2019,NUM_SRVS_BY_DCD_2010_TO_2019,NUM_SRVS_BY_DCD_2010_TO_2019,NUM_SRVS_BY_DCD_2010_TO_2019,NUM_SRVS_BY_DCD_2010_TO_2019,NUM_SRVS_BY_DCD_2010_TO_2019,NUM_SRVS_BY_DCD_2010_TO_2019,NUM_SRVS_BY_DCD_2010_TO_2019,NUM_SRVS_BY_DCD_2010_TO_2019,NUM_SRVS_BY_DCD_2010_TO_2019,NUM_SRVS_BY_DCD_2010_TO_2019,NUM_SRVS_BY_DCD_2010_TO_2019
services_2020s,,,,,,,,,,,,,,,,,,,,,NUM_SRVS_BY_DCD_2020_TO_2029,NUM_SRVS_BY_DCD_2020_TO_2029,NUM_SRVS_BY_DCD_2020_TO_2029,NUM_SRVS_BY_DCD_2020_TO_2029,NUM_SRVS_BY_DCD_2020_TO_2029,NUM_SRVS_BY_DCD_2020_TO_2029,NUM_SRVS_BY_DCD_2020_TO_2029,NUM_SRVS_BY_DCD_2020_TO_2029,NUM_SRVS_BY_DCD_2020_TO_2029,NUM_SRVS_BY_DCD_2020_TO_2029,NUM_SRVS_BY_DCD_2020_TO_2029,NUM_SRVS_BY_DCD_2020_TO_2029,NUM_SRVS_BY_DCD_2020_TO_2029
services_all_time,,,,,,,,,,,,,,,DINSTST,DINSTST,DINSTST,DINSTST,DINSTST,DINSTST,NUM_SRVS_BY_DCD_TOTAL,NUM_SRVS_BY_DCD_TOTAL,NUM_SRVS_BY_DCD_TOTAL,NUM_SRVS_BY_DCD_TOTAL,NUM_SRVS_BY_DCD_TOTAL,NUM_SRVS_BY_DCD_TOTAL,NUM_SRVS_BY_DCD_TOTAL,NUM_SRVS_BY_DCD_TOTAL,NUM_SRVS_BY_DCD_TOTAL,NUM_SRVS_BY_DCD_TOTAL,NUM_SRVS_BY_DCD_TOTAL,NUM_SRVS_BY_DCD_TOTAL,NUM_SRVS_BY_DCD_TOTAL
all_leaks_corrosion_failure_mains,CM,CM,CM,CM1,CM1,CM1,CM1,CM1,CM,CM,CM,CM,CM,CM,CM,CM,CM,CM,CM,CM,TOTAL_LEAKS_COR_MAINS,TOTAL_LEAKS_COR_MAINS,TOTAL_LEAKS_COR_MAINS,TOTAL_LEAKS_COR_MAINS,TOTAL_LEAKS_COR_MAINS,TOTAL_LEAKS_COR_MAINS,TOTAL_LEAKS_COR_MAINS,TOTAL_LEAKS_COR_MAINS,TOTAL_LEAKS_COR_MAINS,TOTAL_LEAKS_COR_MAINS,TOTAL_LEAKS_COR_MAINS,TOTAL_LEAKS_COR_MAINS,TOTAL_LEAKS_COR_MAINS
all_leaks_natural_force_damage_mains,,,,,,,,,,,,,,,NFM,NFM,NFM,NFM,NFM,NFM,TOTAL_LEAKS_NF_MAINS,TOTAL_LEAKS_NF_MAINS,TOTAL_LEAKS_NF_MAINS,TOTAL_LEAKS_NF_MAINS,TOTAL_LEAKS_NF_MAINS,TOTAL_LEAKS_NF_MAINS,TOTAL_LEAKS_NF_MAINS,TOTAL_LEAKS_NF_MAINS,TOTAL_LEAKS_NF_MAINS,TOTAL_LEAKS_NF_MAINS,TOTAL_LEAKS_NF_MAINS,TOTAL_LEAKS_NF_MAINS,TOTAL_LEAKS_NF_MAINS
all_leaks_excavation_damage_mains,,,,,,,,,,,,,,,EXCM,EXCM,EXCM,EXCM,EXCM,EXCM,TOTAL_LEAKS_EX_MAINS,TOTAL_LEAKS_EX_MAINS,TOTAL_LEAKS_EX_MAINS,TOTAL_LEAKS_EX_MAINS,TOTAL_LEAKS_EX_MAINS,TOTAL_LEAKS_EX_MAINS,TOTAL_LEAKS_EX_MAINS,TOTAL_LEAKS_EX_MAINS,TOTAL_LEAKS_EX_MAINS,TOTAL_LEAKS_EX_MAINS,TOTAL_LEAKS_EX_MAINS,TOTAL_LEAKS_EX_MAINS,TOTAL_LEAKS_EX_MAINS
