respondent_id,respondent_name,plant_name
281,Interstate Power and Light Company,Whispering Willow
281,Interstate Power and Light Company,"Prairie Creek 1,3"
281,Interstate Power and Light Company,Lansing # 4
281,Interstate Power and Light Company,George Neal # 4
281,Interstate Power and Light Company,Diesel Plants:
281,Interstate Power and Light Company,Ames
281,Interstate Power and Light Company,Hills
281,Interstate Power and Light Company,New Albin
281,Interstate Power and Light Company,Total Diesel ...................................
281,Interstate Power and Light Company,Hydro Plants:
281,Interstate Power and Light Company,Anamosa
281,Interstate Power and Light Company,Maquoketa
281,Interstate Power and Light Company,Iowa Falls
281,Interstate Power and Light Company,Total Hydro.................................
281,Interstate Power and Light Company,Total Small Plants...........................
281,Interstate Power and Light Company,Black Start Diesel Units:
281,Interstate Power and Light Company,"Emery ( 6 units, 2.17 MW capacity each )"
281,Interstate Power and Light Company,Black Start Diesel Units
281,Interstate Power and Light Company,Emery ( 6 units 2.17 MW capacity each )
281,Interstate Power and Light Company,  Hills
281,Interstate Power and Light Company,  Lansing
281,Interstate Power and Light Company,Total Diesel
281,Interstate Power and Light Company,  Emery ( 6 units 2.17 MW capacity each )
281,Interstate Power and Light Company,  Centerville
281,Interstate Power and Light Company,  Dubuque
285,Clark Fork & Blackfoot LLC,Milltown
288,"UNS Electric, Inc.",VALENCIA
288,"UNS Electric, Inc.",Valencia
288,"UNS Electric, Inc.",Black Mountain
288,"UNS Electric, Inc.",Gila River
288,"UNS Electric, Inc.",N/A
288,"UNS Electric, Inc.",NA
290,"Unitil Energy Systems, Inc.",N/A
403,"Cheyenne Light, Fuel and Power Company",Wygen II
403,"Cheyenne Light, Fuel and Power Company",WYGEN 2
403,"Cheyenne Light, Fuel and Power Company",Cheyenne Prairie 42%
403,"Cheyenne Light, Fuel and Power Company",Cheyenne Prairie
406,"Fall River Electric Cooperative, Inc",Island Park Hydro
406,"Fall River Electric Cooperative, Inc",Buffalo
407,"Florida Keys Electric Cooperative Assoc., Inc.",Marathon
410,Idaho County Light & Power Coop. Assoc. Inc.,None
428,"UGI Utilities, Inc.",N/A
294,"Wabash Valley Power Association, Inc.",Gibson Unit #5
294,"Wabash Valley Power Association, Inc.",Wabash River Unit #1
294,"Wabash Valley Power Association, Inc.",Gibson Unit 5
294,"Wabash Valley Power Association, Inc.",Wabash River Unit 1
294,"Wabash Valley Power Association, Inc.",Holland
294,"Wabash Valley Power Association, Inc.",GAS TURBINE:
294,"Wabash Valley Power Association, Inc.",  Vermillion
294,"Wabash Valley Power Association, Inc.",INTERNAL COMBUSTION:
294,"Wabash Valley Power Association, Inc.",  Twin Bridges
294,"Wabash Valley Power Association, Inc.",  Oak Ridge
294,"Wabash Valley Power Association, Inc.",   Prairie View
294,"Wabash Valley Power Association, Inc.",   Deercroft
294,"Wabash Valley Power Association, Inc.",   Lawrence
294,"Wabash Valley Power Association, Inc.",   Twin Bridges I
294,"Wabash Valley Power Association, Inc.",   Twin Bridges II
294,"Wabash Valley Power Association, Inc.",   Oak Ridge
294,"Wabash Valley Power Association, Inc.",   Jay County
294,"Wabash Valley Power Association, Inc.",   Liberty
294,"Wabash Valley Power Association, Inc.",   Deercroft I
294,"Wabash Valley Power Association, Inc.",   Wheeler
294,"Wabash Valley Power Association, Inc.",   Priairie View II
294,"Wabash Valley Power Association, Inc.",   Deercroft II
294,"Wabash Valley Power Association, Inc.",   Prairie View II
294,"Wabash Valley Power Association, Inc.",Twin Bridges III
294,"Wabash Valley Power Association, Inc.",Earthmovers
294,"Wabash Valley Power Association, Inc.",Liberty II
294,"Wabash Valley Power Association, Inc.",   Twin Bridges III
294,"Wabash Valley Power Association, Inc.",   Earthmovers
294,"Wabash Valley Power Association, Inc.",   Liberty II
294,"Wabash Valley Power Association, Inc.",Twin Bridges IV
294,"Wabash Valley Power Association, Inc.",   Vermillion
294,"Wabash Valley Power Association, Inc.",   Twin Bridges IV
294,"Wabash Valley Power Association, Inc.",Clinton
294,"Wabash Valley Power Association, Inc.",   Clinton
298,"Perryville Energy Partners, L.L.C.",None
299,TransCanada Hydro NorthEast Inc.,Searsburg
299,TransCanada Hydro NorthEast Inc.,Sherman
299,TransCanada Hydro NorthEast Inc.,Deerfield #4
299,TransCanada Hydro NorthEast Inc.,Deerfield #3
299,TransCanada Hydro NorthEast Inc.,Deerfield #2
299,TransCanada Hydro NorthEast Inc.,Deerfiield #4
299,TransCanada Hydro NorthEast Inc.,Moore
299,TransCanada Hydro NorthEast Inc.,Comerford
299,TransCanada Hydro NorthEast Inc.,McIndoes
299,TransCanada Hydro NorthEast Inc.,Wilder
299,TransCanada Hydro NorthEast Inc.,Bellow Falls
299,TransCanada Hydro NorthEast Inc.,Vernon
299,TransCanada Hydro NorthEast Inc.,Harriman
299,TransCanada Hydro NorthEast Inc.,Deerfield 5
300,"Hawaii Electric Light Company, Inc.",SHIPMAN 3
300,"Hawaii Electric Light Company, Inc.",SHIPMAN 4
300,"Hawaii Electric Light Company, Inc.",PUNA STEAM
300,"Hawaii Electric Light Company, Inc.",PUNA CT-3
300,"Hawaii Electric Light Company, Inc.",HILL 5
300,"Hawaii Electric Light Company, Inc.",HILL 6
300,"Hawaii Electric Light Company, Inc.",KANOELEHUA D11
300,"Hawaii Electric Light Company, Inc.",KANOELEHUA D15
300,"Hawaii Electric Light Company, Inc.",KANOELEHUA D16
300,"Hawaii Electric Light Company, Inc.",KANOELEHUA D17
300,"Hawaii Electric Light Company, Inc.",KANOELEHUA CT-1
300,"Hawaii Electric Light Company, Inc.",WAIMEA D12
300,"Hawaii Electric Light Company, Inc.",WAIMEA D13
300,"Hawaii Electric Light Company, Inc.",WAIMEA D14
300,"Hawaii Electric Light Company, Inc.",KEAHOLE D21
300,"Hawaii Electric Light Company, Inc.",KEAHOLE D22
300,"Hawaii Electric Light Company, Inc.",KEAHOLE D23
300,"Hawaii Electric Light Company, Inc.",KEAHOLE CT-2
300,"Hawaii Electric Light Company, Inc.",KEAHOLE CT-4
300,"Hawaii Electric Light Company, Inc.",KEAHOLE CT-5
300,"Hawaii Electric Light Company, Inc.",PANAEWA
300,"Hawaii Electric Light Company, Inc.",OULI
300,"Hawaii Electric Light Company, Inc.",KAPUA
300,"Hawaii Electric Light Company, Inc.",PUNALUU
300,"Hawaii Electric Light Company, Inc.",PUUEO NO. 1 (HYDRO)
300,"Hawaii Electric Light Company, Inc.",PUUEO NO. 2 (HYDRO)
300,"Hawaii Electric Light Company, Inc.",WAIAU NO. 1 (HYDRO)
300,"Hawaii Electric Light Company, Inc.",WAIAU NO. 2 (HYDRO)
300,"Hawaii Electric Light Company, Inc.",LALAMILO WINDFARM
306,"Entergy Power Ventures, LP",Harrison County
307,"Warren Power, LLC",Warren Power
315,"Entergy Texas, Inc.",Roy S. Nelson Unit 6
315,"Entergy Texas, Inc.",Big Cajun 2 Unit 3
315,"Entergy Texas, Inc.",Lewis Creek
315,"Entergy Texas, Inc.",Sabine
317,"Southeast Chicago Energy Project, LLC",Southeast Chicago
317,"Southeast Chicago Energy Project, LLC",Gas Turbine Plant
317,"Southeast Chicago Energy Project, LLC",Southeast Chicago Energy Project
432,"Black Hills/Colorado Electric Utility Company, LP",WN Clark
432,"Black Hills/Colorado Electric Utility Company, LP",Pueblo
432,"Black Hills/Colorado Electric Utility Company, LP",Pueblo - Diesels
432,"Black Hills/Colorado Electric Utility Company, LP",Airport - Pueblo
432,"Black Hills/Colorado Electric Utility Company, LP",Rocky Ford - Diesels
432,"Black Hills/Colorado Electric Utility Company, LP",Pueblo 5 & 6
432,"Black Hills/Colorado Electric Utility Company, LP",PUEBLO-Diesels
432,"Black Hills/Colorado Electric Utility Company, LP",AIRPORT-Pueblo
432,"Black Hills/Colorado Electric Utility Company, LP",ROCKY FORD-Diesels
432,"Black Hills/Colorado Electric Utility Company, LP",Generating Station
432,"Black Hills/Colorado Electric Utility Company, LP",Busch Ranch Wind Energy Farm
443,Ameren Illinois Company,None
444,Ameren Transmission Company of Illinois,None
444,Ameren Transmission Company of Illinois,Not applicable
449,"EAM Nelson Holding, LLC",Roy S. Nelson Unit 6
452,AEP Generation Resources Inc.,CARDINAL-AEPGR SHARE
452,AEP Generation Resources Inc.,CARDINAL-TOTAL
452,AEP Generation Resources Inc.,SPORN-AEPGR SHARE
452,AEP Generation Resources Inc.,SPORN-TOTAL
452,AEP Generation Resources Inc.,GAVIN
452,AEP Generation Resources Inc.,CONES 4 AEPGR SHARE
452,AEP Generation Resources Inc.,CONESVILLE - TOTAL
452,AEP Generation Resources Inc.,MUSKINGUM
452,AEP Generation Resources Inc.,MITCHELL-AEPGR SHARE
452,AEP Generation Resources Inc.,KAMMER
452,AEP Generation Resources Inc.,CONESVILLE 5 & 6
452,AEP Generation Resources Inc.,PICWAY
452,AEP Generation Resources Inc.,BECKJORD-AEPGR SHARE
452,AEP Generation Resources Inc.,STUART-AEPGR SHARE
452,AEP Generation Resources Inc.,ZIMMER- AEPGR SHARE
452,AEP Generation Resources Inc.,WATERFORD
452,AEP Generation Resources Inc.,DARBY
452,AEP Generation Resources Inc.,MITCHELL - TOTAL
452,AEP Generation Resources Inc.,Racine
454,"Entergy Louisiana, LLC",Little Gypsy
454,"Entergy Louisiana, LLC",Perryville
454,"Entergy Louisiana, LLC",Ninemile Point
454,"Entergy Louisiana, LLC",Sterlington
454,"Entergy Louisiana, LLC",Waterford 1 & 2
454,"Entergy Louisiana, LLC",Roy S. Nelson 3 & 4
454,"Entergy Louisiana, LLC",Willow Glen
454,"Entergy Louisiana, LLC",Louisiana Station
454,"Entergy Louisiana, LLC",Calcasieu
454,"Entergy Louisiana, LLC",Ouachita 3
454,"Entergy Louisiana, LLC",Roy S. Nelson Unit 6
454,"Entergy Louisiana, LLC",Big Cajun 2 Unit 3
454,"Entergy Louisiana, LLC",River Bend
454,"Entergy Louisiana, LLC",Buras
454,"Entergy Louisiana, LLC",Monroe
454,"Entergy Louisiana, LLC",Acadia
454,"Entergy Louisiana, LLC",Ninemile 6
454,"Entergy Louisiana, LLC",Waterford 3
