report_year,respondent_id,record_number,plant_name,nice_plant_name,kind_of_plant,ferc_license,yr_constructed,capacity_rating,net_demand,net_generation,plant_cost,plant_cost_mw,operation,expns_fuel,expns_maint,kind_of_fuel,fuel_cost
2006,133,2,Alta FERC No.2310,Alta,hydro,2310,1902,2,1.2,4582,6104536,3052268,72921,764,137684,Water,0
2006,133,3,Centerville FERC No.803,Centerville,hydro,803,1904,6.4,6.4,22591,12946180,2022841,417839,3705,280725,Water,0
2006,133,4,Chili Bar FERC No.2155,Chili Bar,hydro,2155,1965,7.02,7,40794,7399757,1054096,266155,2665,174007,Water,0
2006,133,5,Coal Canyon,,hydro,,1907,1,0.9,-3,3444445,3444445,112154,497,119676,Water,0
2006,133,6,Cow Creek FERC No.606,Cow Creek,hydro,606,1907,1.44,1.8,12280,2987182,2074432,166657,193,71830,Water,0
2006,133,7,Crane Valley FERC No.1354,Crane Valley,hydro,1354,1919,0.99,0.9,5143,4895111,4944557,195216,1755,325526,Water,0
2006,133,8,Deer Creek FERC No.2310,Deer Creek,hydro,2310,1908,5.5,5.7,19196,40852510,7427729,112695,2173,568279,Water,0
2006,133,9,Hamilton Branch,,hydro,,1921,5.39,4.8,22592,5433121,1008000,168572,2756,346307,Water,0
2006,133,10,Inskip FERC No.1121,Inskip,hydro,1121,1979,7.65,8,56179,13609461,1779015,222097,911,227053,Water,0
2006,133,11,Kern Canyon FERC No. 178,Kern Canyon,hydro,178,1921,9.54,11.5,50871,7610974,797796,184992,1893,175090,Water,0
2006,133,12,Kilarc FERC No.606,Kilcarc,hydro,606,1904,3,2,21422,4080646,1360215,189219,368,151173,Water,0
2006,133,13,Lime Saddle,,hydro,,1906,2,2,6258,8577008,4288504,6762,1175,247796,Water,0
2006,133,14,Merced Falls FERC No.2467,Merced Falls,hydro,2467,1930,3.44,3.5,14337,3667996,1066278,110356,811,180525,Water,0
2006,133,15,Oak Flat FERC No.2105,Oak Flat,hydro,2105,1985,1.4,1.3,5188,7166559,5118971,49255,768,48143,Water,0
2006,133,16,Phoenix FERC No.1061,Phoenix,hydro,1061,1940,1.6,2,-29,8777873,5486171,227185,464,606217,Water,0
2006,133,17,Potter Valley FERC No.77,Potter Valley,hydro,77,1910,9.46,9.2,38255,25952056,2743346,997028,0,2035605,Water,0
2006,133,18,San Joaquin No. 1-A FERC No.1354,San Joaquin No. 1,hydro,1354,1919,0.42,0.4,529,2676107,6371683,44570,777,119700,Water,0
2006,133,19,San Joaquin No. 2 FERC No.1354,San Joaquin No. 2,hydro,1354,1917,2.88,3.2,13235,5455611,1894309,161423,6234,225247,Water,0
2006,133,20,San Joaquin No. 3 FERC No.1354,San Joaquin No. 3,hydro,1354,1923,4,4.2,19764,6355846,1588962,205866,8181,267001,Water,0
2006,133,21,South FERC No.1121,South,hydro,1121,1979,6.75,7,51640,14514132,2150242,206262,49471,241679,Water,0
2006,133,22,Spaulding No. 1 FERC No.2310,Spaulding No. 1,hydro,2310,1928,7.04,7,36344,5426662,770833,180364,2666,456729,Water,0
2006,133,23,Spaulding No. 2 FERC No.2310,Spaulding No. 2,hydro,2310,1928,3.7,4.4,25029,1541521,416627,78612,1679,168741,Water,0
2006,133,24,Spaulding No. 3 FERC No.2310,Spaulding No. 3,hydro,2310,1929,6.61,5.8,42151,6718217,1016372,96818,2212,173005,Water,0
2006,133,25,Spring Gap FERC No.2130,Spring Gap,hydro,2130,1921,6,7,42981,6663459,1110577,362291,300125,325222,Water,0
2006,133,26,Toadtown FERC No.803,Toadtown,hydro,803,1986,1.8,1.5,5966,5931011,3295006,129349,813,118857,Water,0
2006,133,27,Tule FERC No.1333,Tule,hydro,1333,1914,4.5,6.4,25625,4017578,892795,179993,848,223002,Water,0
2006,133,28,Volta No.1 FERC No.1121,Volta No. 1,hydro,1121,1980,8.55,9,54668,12593815,1472961,255559,1022,252915,Water,0
2006,133,29,Volta No.2 FERC No.1121,Volta No. 2,hydro,1121,1981,0.95,0.9,4457,2666283,2806614,105575,101,63626,Water,0
2006,133,30,Wise II FERC No.2310,Wise II,hydro,2310,1986,2.87,3.1,11848,11159991,3888499,56295,1178,134008,Water,0
2006,133,31,Miscellaneous Minor,,,,,0,0,0,955045,0,14299,0,0,,0
2006,133,33,INTERNAL COMBUSTION:,,,,,0,0,0,0,0,0,0,0,,0
2006,133,34,(EMERGENCY STANDBY UNITS),,,,,0,0,0,0,0,0,0,0,,0
2006,133,35,Downieville Diesel Plant,Downieville,internal_combustion,,1966,0.75,0,0,95289,127052,0,0,0,Diesel,0
2006,133,36,Grass Valley Mobile Diesel Generator,Grass Valley,internal_combustion,,1971,0.25,0,0,38497,153988,0,0,0,Diesel,0
2006,133,37,Sierra City Mobile Diesel Generator,Sierra City,internal_combustion,,1972,0.33,0,0,49054,148648,0,0,0,Diesel,0
2006,133,39,  TOTAL,#N/A,#N/A,#N/A,,125.23,128.1,653893,250363533,1999230,5576379,396205,8465368,,0
2006,134,1,Hydro :               Licensed Proj. No.,,,,,0,0,0,0,0,0,0,0,,0
2006,134,2,American Fork                      696,American Fork,hydro,696,1907,0.95,0,0,2330791,2453464,18142,0,9115,Water,0
2006,134,3,Ashton                                2381,Ashton,hydro,2381,1917,6.85,6.5,37831000,8779695,1281707,438650,0,65168,Water,0
2006,134,4,Upper Beaver                       814,Upper Beaver,hydro,814,1907,2.52,1.2,9851000,2518381,999358,135073,0,118379,Water,0
2006,134,5,Bend,#N/A,hydro,#N/A,1913,1.11,1,2025000,859539,774359,149137,0,1243,Water,0
2006,134,6,Big Fork                              2652,Big Fork,hydro,2652,1910,4.15,4.2,31391000,6240949,1503843,222159,0,249155,Water,0
2006,134,7,Cline Falls,,hydro,,1913,1,1.1,1273000,302594,302594,24190,0,609,Water,0
2006,134,8,Condit                                 2342,Condit,hydro,2342,1913,13.7,15,95240000,6923631,505375,220789,0,82535,Water,0
2006,134,9,Cove                                      20,Cove,hydro,20,1917,7.5,0,0,675632,90084,193836,0,40191,Water,0
2006,134,10,Eagle Point,,hydro,,1957,2.81,2.8,13381000,1789838,636953,284976,0,49553,Water,0
2006,134,11,Eastside                             2082,Eastside,hydro,2082,1924,3.2,3.2,15163000,1889283,590401,53974,0,12220,Water,0
2006,134,12,Fall Creek                           2082,Fall Creek,hydro,2082,1903,2.2,2.2,14770000,1052690,478495,73199,0,26755,Water,0
2006,134,13,Fountain Green,#N/A,hydro,#N/A,1922,0.16,0.2,894000,451779,2823619,22664,0,14243,Water,0
2006,134,14,Granite,,hydro,,1896,2,1.4,6614000,4543517,2271759,110857,0,31161,Water,0
2006,134,15,Gunlock,#N/A,hydro,#N/A,1917,0.75,0.8,1802000,596348,795131,59593,0,34927,Water,0
2006,134,16,Last Chance,#N/A,hydro,#N/A,1983,1.73,0.4,2921000,2712570,1567960,113781,0,41273,Water,0
2006,134,17,Paris,#N/A,hydro,#N/A,1910,0.72,0.6,2954000,313213,435018,36217,0,20050,Water,0
2006,134,18,Pioneer                              2722,Pioneer,hydro,2722,1897,5,4,26989000,9774420,1954884,304872,0,126777,Water,0
2006,134,19,Powerdale                         2659,Powerdale,hydro,2659,1923,6,6,7444000,19707437,3284573,279836,0,35302,Water,0
2006,134,20,Prospect No. 1                   2630,Prospect No. 1,hydro,2630,1912,3.76,3.8,12102000,558455,148525,125272,0,41939,Water,0
2006,134,21,Prospect No. 3                   2337,Prospect No. 3,hydro,2337,1932,7.2,7.2,42065000,6922069,961398,253894,0,162358,Water,0
2006,134,22,Prospect No. 4                   2630,Prospect No 4,hydro,2630,1944,1,1,823000,201567,201567,31083,0,18786,Water,0
2006,134,23,Sand Cove,#N/A,hydro,#N/A,1926,0.8,0.5,2272000,856983,1071229,57861,0,8386,Water,0
2006,134,24,Snake Creek,,hydro,,1910,1.18,1.1,4671000,905173,767096,83144,0,33184,Water,0
2006,134,25,Stairs                                   597,Stairs,hydro,597,1895,1,1.1,6869000,1179463,1179463,96770,0,21952,Water,0
2006,134,26,St. Anthony                        2381,St. Anthony,hydro,2381,1915,0.5,0,0,1330359,2660718,38651,0,2329,Water,0
2006,134,27,Veyo,#N/A,hydro,#N/A,1920,0.5,0.4,1405000,727360,1454720,67248,0,39883,Water,0
2006,134,28,Viva Naughton,#N/A,hydro,#N/A,1986,0.74,0.7,1217000,1169596,1580535,19149,0,14404,Water,0
2006,134,29,Wallowa Falls                      308,Wallowa Falls,hydro,308,1921,1.1,1.1,7895000,2787123,2533748,95239,0,16,Water,0
2006,134,30,Weber                                1744,Weber,hydro,1744,1911,3.85,3.3,20385000,2726038,708062,161571,0,42408,Water,0
2006,134,31,West Side                          2082,West Side,hydro,2082,1908,0.6,0.6,2232000,354926,591543,21308,0,-6300,Water,0
2006,134,32,Keno Regulating Dam        2082,Keno Regulating Dam,hydro,2082,,0,0,0,7475589,0,4766,0,195187,,0
2006,134,33,Upper Klamath Lake          2082,Upper Klamath Lake,hydro,2082,,0,0,0,4978797,0,1894765,0,31772,,0
2006,134,34,North Umpqua                   1927,North Umpqua,hydro,1927,,0,0,0,11013784,0,0,0,0,,0
2006,134,36,Pumping Plant:,,,,,0,0,0,0,0,0,0,0,,0
2006,134,37,Lifton,,pumped_hydro,,1917,0,0,-1793000,14290755,0,235357,0,-24435,Water,0
2006,134,39,Wind Turbine:,,,,,0,0,0,0,0,0,0,0,,0
2006,134,40,Foote Creek Wind Farm,,wind,,1998,32.62,32.6,106038000,36266842,1112480,1924708,0,0,Wind,0
2006,134,41,Leaning Juniper #1,#N/A,#N/A,#N/A,2006,100.5,101,57993000,175954170,1750788,944003,0,0,Wind,0
2006,141,1,Maclaren,,internal_combustion,,1999,0.5,0.5,2,103249,206497,12897,0,8153,diesel-low s,1436
2006,141,2,Oregon Military Dept/A.F.R.C,,internal_combustion,,2001,1.6,1.6,18,164147,102592,14894,5812,12005,diesel-low s,1182
2006,141,3,Tek Systems (Fortix),,internal_combustion,,2002,1.6,0,0,190183,118865,0,0,0,diesel-low s,0
2006,141,4,US Bank Corp Columbia Center,,internal_combustion,,2001,6.4,5.8,92,431822,76259,61984,22238,53036,diesel-low s,1371
2006,141,5,Providence Business Center,,internal_combustion,,2004,2,1.8,27,385819,192910,6075,4455,5280,diesel-low s,1157
2006,141,6,Portland State University,,internal_combustion,,2004,2.8,2.8,45,261708,93467,15761,8343,6857,diesel-low s,1200
2006,141,7,Oregon Military Joint Forces HQ,#N/A,internal_combustion,#N/A,2005,1.6,1.6,19,191440,119650,10481,14259,6808,diesel-low s,1507
2006,141,8,Stimson Lumber,#N/A,internal_combustion,#N/A,2005,0.57,0.5,7,152560,270018,7750,3299,6447,diesel-low s,1593
2006,141,9,FORTIX,#N/A,internal_combustion,#N/A,2005,1,0.9,8,87719,87719,6804,3411,3499,diesel-low s,1807
2006,141,10,Skyline,#N/A,internal_combustion,#N/A,2005,2,1.8,18,201526,100763,22311,16352,15844,diesel-low s,1264
2006,141,11,Tri-Quint,#N/A,internal_combustion,#N/A,2005,0.6,0.5,6,109968,183279,5150,1653,2869,diesel-low s,1779
2006,141,12,NCCWC- Filter Plant,#N/A,internal_combustion,#N/A,2005,2,1.8,16,122958,61479,7186,7846,3288,diesle-low s,1779
2006,141,13,IBM,#N/A,internal_combustion,#N/A,2005,0.75,0.7,10,81535,108714,5015,3464,3408,diesel-low s,1900
2006,141,14,PCC Structurals,#N/A,internal_combustion,#N/A,2005,1,0.9,14,111039,111039,6197,2110,3457,diesel-low s,1886
2006,141,15,Providence Portland Medical Center,#N/A,internal_combustion,#N/A,2005,6,5.4,59,255874,42646,29531,20856,26519,diesel-low s,1486
2006,141,16,Salem Hospital,#N/A,#N/A,#N/A,2006,4,3.6,0,150039,37510,722,21109,0,diesel-low s,0
2006,141,17,Sunrise Water Authority Pump Station,#N/A,#N/A,#N/A,2006,1.25,1.1,18,85879,68704,3769,9866,1342,diesel-low s,1486
2006,141,18,Providence Newberg Hospital,#N/A,#N/A,#N/A,2006,1.5,1.4,0,147765,98510,6609,21649,4170,diesel-low s,0
2006,144,1,Internal Combustion,,,,,0,0,0,0,0,0,0,0,,0
2006,144,3,Wabash River Peaking Units,,internal_combustion,,1967,8,9,765000,764844,95606,16,123740,21184,Oil,1552
2006,145,1,Hydro:,,,,,0,0,0,0,0,0,0,0,,0
2006,145,2,Ames FERC No. 400,Ames,hydro,400,1906,3.6,3.8,0,8485526,2357091,163738,0,7254,Hydro,34
2006,145,3,Boulder Canyon,#N/A,#N/A,#N/A,,0,0,0,0,0,0,0,0,Hydro,12
2006,145,4,Georgetown FERC No. 2187,Georgetown,hydro,2187,1893,1.44,1.5,0,5765917,4004109,49581,0,2815,Hydro,11
2006,145,5,Palisade,,hydro,,1932,3,3.2,0,127728,42576,183884,0,0,Hydro,22
2006,145,6,Salida FERC No. 2275,Salida,hydro,2275,1905,1.31,1.4,0,1612216,1230699,116912,0,1863,Hydro,8
2006,145,7,Shoshone,#N/A,#N/A,#N/A,,0,0,0,0,0,710589,0,36806,Hydro,31
2006,145,8,Tacoma FERC No. 400,Tacoma,hydro,400,1905,8,8.5,0,7354275,919284,422958,10982,9898,Hydro,12
2006,145,10,Wind Turbine:,,,,,0,0,0,0,0,0,0,0,,0
2006,145,11,Ponnequin,,wind,,1999,26.4,0,0,31499294,1193155,1348462,0,0,Wind,30
2006,145,15,Diesel:,,,,,0,0,0,0,0,0,0,0,,0
2006,145,16,Cherokee,,internal_combustion,,1967,5.5,5.5,0,0,0,0,0,0,Diesel,0
2006,146,1,HYDRO:,,,,,0,0,0,0,0,0,0,0,,0
2006,146,2,   Ayers Island        #2456,Ayers Island,hydro,2456,1925,8.4,8.9,53052264,4677862,556888,223050,0,324945,N/A,0
2006,146,3,   Canaan                #7528,Canaan,hydro,7528,1928,1.1,1.1,8489368,1069251,972046,153569,0,181276,N/A,0
2006,146,4,   Eastman Falls      #2457,Eastman Falls,hydro,2457,1912,6.4,5.6,33155840,8675039,1355475,119732,0,262875,N/A,0
2006,146,5,   Gorham               #2288,Gorham,hydro,2288,1909,2.2,2,12102680,1815222,825101,136945,0,615776,N/A,0
2006,146,6,   Hooksett             #1913,Hooksett,hydro,1913,1927,1.6,1.8,7274760,1032388,645242,52168,0,97526,N/A,0
2006,146,7,   Jackman,,hydro,,1925,3.2,6.3,9219000,2472289,772590,59899,0,216924,N/A,0
2006,146,9,INTERNAL COMBUSTION:,,,,,0,0,0,0,0,0,0,0,,0
2006,146,10, Swans Falls Diesel,,internal_combustion,,1948,3,0,0,0,0,0,0,0,OIL,0
2006,147,1,NONE,,,,,0,0,0,0,0,0,0,0,,0
2006,148,1,Internal Conbustion:,,,,,0,0,0,0,0,0,0,0,,0
2006,148,3,Tulsa Diesel,,internal_combustion,,1967,8.25,0,8000,678776,82276,0,21850,0,Oil,1249
2006,148,4,Riverside Diesel,,internal_combustion,,1976,2.75,0,0,523202,190255,0,2549,0,Oil,584
2006,148,5,Northeastern 1&2 Diesel,,internal_combustion,,1968,2.75,0,0,358519,130371,0,1112,0,Oil,1199
2006,148,6,Northeastern 3&4 Diesel,,internal_combustion,,1980,1.2,0,0,437950,364958,0,1592,0,Oil,648
2006,148,7,Weleetka Diesel,,internal_combustion,,1963,4,0,0,713878,178298,0,10037,0,Oil,1549
2006,148,8,Comanche Diesel,,internal_combustion,,1962,4,0,0,775321,193830,0,7526,0,Oil,1364
2006,148,9,Southwestern Diesel,,internal_combustion,,1962,2,0,0,279536,139768,0,3540,0,Oil,858
2006,148,14,Note: Operation and Maintenance expenses,,,,,0,0,0,0,0,0,0,0,,0
2006,148,15,are immaterial in nature and are no longer,,,,,0,0,0,0,0,0,0,0,,0
2006,148,16,available for specific diesel unit.,,,,,0,0,0,0,0,0,0,0,,0
2006,149,1,Not Applicable,,,,,0,0,0,0,0,0,0,0,,0
2006,150,1,INTERNAL COMBUSTION,,,,,0,0,0,0,0,0,0,0,,0
2006,150,2,   Crystal Mountain,,internal_combustion,,1969,2.75,0,1060,771671,280608,172042,233992,2781452,Diesel,1626
2006,151,1,Rochester Station #2  (Note 1),#N/A,#N/A,#N/A,1960,6.5,8,45708000,9041655,1391024,290730,0,169687,Hydro,0
2006,151,3,Rochester Station #26 (Note 2),#N/A,#N/A,#N/A,1952,3,3,7068000,3702559,1234186,99447,0,83617,Hydro,0
2006,151,5,Rochester Station #160 (Note 3),#N/A,#N/A,#N/A,1916,0.34,0,0,254356,748106,0,0,0,Hydro,0
2006,151,7,Rochester Station #170,,hydro,,1922,1.08,0,0,713450,660602,2598,0,4782,Hydro,0
2006,151,9,Property 3 Riverbed Land,,,,,0,0,0,205505,0,0,0,0,,0
2006,151,10,Property 4 Riverbed Land,,,,,0,0,0,348611,0,0,0,0,,0
2006,151,11,Property 6 Riverbed Land,,,,,0,0,0,122618,0,0,0,0,,0
2006,151,12,Property 23 Riverbed Land,,,,,0,0,0,12000,0,0,0,0,,0
2006,151,13,Property 30 Riverbed Land,,,,,0,0,0,28197,0,0,0,0,,0
2006,151,14,Property 34 Riverbed Land,,,,,0,0,0,250000,0,0,0,0,,0
2006,151,16,(1) FERC Licensed Project #2582,,,,,0,0,0,0,0,0,0,0,,0
2006,151,17,(2) FERC Licensed Project #2584,,,,,0,0,0,0,0,0,0,0,,0
2006,151,18,(3) FERC Licensed Project #2596,,,,,0,0,0,0,0,0,0,0,,0
2006,157,2,HYDRO:,,,,,0,0,0,0,0,0,0,0,,0
2006,157,3,FARAD  Note retired in May 2006,#N/A,#N/A,#N/A,1899,2.8,0,-29,0,0,0,0,0,Hydro,0
2006,157,4,FLEISH,,hydro,,1905,2,3,13759,3547792,1773896,0,0,0,Hydro,0
2006,157,5,VERDI,,hydro,,1911,2.4,2,14575,2534210,1055921,0,0,0,Hydro,0
2006,157,6,WASHOE,,hydro,,1904,1.5,2,9265,4729572,3153048,0,0,0,Hydro,0
2006,157,9,Total Hydro,,,,,8.7,0,37570,10811574,5982865,0,0,0,,0
2006,157,12,INTERNAL COMBUSTION:,,,,,0,0,0,0,0,0,0,0,,0
2006,157,13,VALLEY ROAD,,internal_combustion,,1960,6,8,-247,883253,141792,13678,10995,48228,OIL,0
2006,157,14,BRUNSWICK,,internal_combustion,,1960,6,5,-233,784443,130740,13898,15705,18233,OIL,0
2006,157,15,BATTLE MOUNTAIN,,internal_combustion,,1960,8,6,-299,934859,116857,16931,12492,70720,OIL,0
2006,157,16,PORTOLA,,internal_combustion,,1960,6,5,795,740391,123399,110,5513,15378,OIL,0
2006,157,17,GABBS,,internal_combustion,,1969,5.4,5,-327,1051009,194631,0,12122,17395,OIL,0
2006,157,18,ELKO,,internal_combustion,,1911,4,0,0,2000,500,0,0,0,OIL,0
2006,157,21,Total Internal Comubstion,#N/A,#N/A,#N/A,,35.5,0,-311,4395955,707919,44617,56827,169954,,0
2006,159,1,Hydro-Neal Shoals,Neal Shoals,hydro,2315,1905,4.4,10,20105000,5723448,285,78580,0,320119,,0
2006,159,2,   Hydro License,#N/A,#N/A,#N/A,,0,0,0,0,0,0,0,0,,0
2006,159,3,   Project # 2315,#N/A,#N/A,#N/A,,0,0,0,0,0,0,0,0,,0
2006,161,1,Other Production,,,,,0,0,0,0,0,0,0,0,,0
2006,161,2, Santa Catalina Island,,,,,0,0,0,0,0,0,0,0,,0
2006,161,3,   Unit 7 Diesel,Santa Catalina Island Diesel Unit 7,internal_combustion,,1958,1,0,0,0,0,0,0,0,Diesel,0
2006,161,4,   Unit 8 Diesel,Santa Catalina Island Diesel Unit 8,internal_combustion,,1963,1.5,0,0,0,0,0,0,0,Diesel,0
2006,161,5,   Unit 10 Diesel,Santa Catalina Island Diesel Unit 10,internal_combustion,,1966,1.1,0,0,0,0,0,0,0,Diesel,0
2006,161,6,   Unit 12 Diesel,Santa Catalina Island Diesel Unit 12,internal_combustion,,1976,1.6,0,0,0,0,0,0,0,Diesel,0
2006,161,7,   Unit 14 Diesel,Santa Catalina Island Diesel Unit 14,internal_combustion,,1986,1.4,0,0,0,0,0,0,0,Diesel,0
2006,161,8,   Unit 15 Diesel,Santa Catalina Island Diesel Unit 15,internal_combustion,,1995,2.8,0,0,0,0,0,0,0,Diesel,0
2006,161,9,   TOTAL,,,,,9.4,5,31657240,34046331,3621950,3730105,6684317,1234580,Diesel,1914
2006,161,13,Hydro,,,,,0,0,0,0,0,0,0,0,,0
2006,161,14, Kaweah No.1,,hydro,,1929,2.3,0,10400730,3637676,1581598,234540,0,198946,,0
2006,161,15, Kaweah No.2,,hydro,,1929,1.8,0,11102218,3240636,1800353,203670,0,153605,,0
2006,161,16, Kaweah No.3,,hydro,,1913,4.8,0,20620452,4628405,964251,319943,0,623161,,0
2006,161,17,  Borel,,hydro,,1904,12,0,71037096,17022746,1418562,721652,0,280164,,0
2006,161,18,  Santa Ana No.1,,hydro,,1899,3.2,0,9144421,2467028,770946,153445,0,199878,,0
2006,161,19,  Santa Ana No.3,,hydro,,1999,3.1,0,12398793,7272672,2346023,198749,0,123617,,0
2006,161,20,  Lower Tule,,hydro,,1909,2.5,0,12807243,13101466,2909069,239424,0,464671,,0
2006,161,21, Mill Creek No.1,,hydro,,1893,0.8,0,5723296,716832,16376833,92842,0,33817,,0
2006,161,22,  Mill Creek No.2 & 3,,hydro,,1903,3.3,0,13508218,1569680,217222,231433,0,266215,,0
2006,161,23,  Lytle Creek,,hydro,,1904,0.5,0,3268778,2068315,3139360,95637,0,109915,,0
2006,161,24, Fontana,,hydro,,1917,3,0,8412058,599188,689438,71508,0,63881,,0
2006,161,25, Sierra,,hydro,,1922,0.5,0,3654237,761847,1198376,113898,0,35282,,0
2006,161,26, Ontario No.1,,hydro,,1902,0.6,0,5184081,1361855,1269745,84228,0,136714,,0
2006,161,27, Ontario No.2,,hydro,,1963,0.3,0,1929862,326405,4539517,49207,0,35535,,0
2006,161,28, Mammoth Pool,,hydro,,,0,0,0,0,0,0,0,0,,0
2006,161,29,  (Fish Water Unit),,hydro,,1960,0.9,0,0,0,0,0,0,0,,0
2006,161,30,  Big Creek No.4 (Dam 7),,hydro,,1951,0.4,0,0,0,0,0,0,0,,0
2006,161,31,  Bishop Creek No. 2,,hydro,,1908,7.3,0,40047402,10007128,1370839,484160,0,209914,,0
2006,161,32,  Bishop Creek No. 3,,hydro,,1913,7.8,0,36608378,6198712,794707,441762,0,301429,,0
2006,161,33,  Bishop Creek No. 4,,hydro,,1905,8,0,52679776,4481457,560182,760850,0,239129,,0
2006,161,34,  Bishop Creek No. 5,,hydro,,1919,4.5,0,21034516,3912351,869411,279424,0,80284,,0
2006,161,35,  Bishop Creek No. 6,,hydro,,1913,1.6,0,11524998,3136552,1960345,162840,0,47070,,0
2006,161,36,  Rush Creek,,hydro,,1916,8.4,0,63318408,8029678,617668,552873,0,202704,,0
2006,161,37,  San Gorgonio No. 1 & 2,,hydro,,1923,2.4,0,0,3728961,1553734,58739,0,122190,,0
2006,161,38,  Lundy,,hydro,,1911,3,0,13458821,2005127,668376,151933,0,74906,,0
2006,170,1,Partnership Station,,,,2001,5.8,4,1726000,6459030,0,1066,169072,0,Gas,759
2006,171,2,Not Applicable,,,,,0,0,0,0,0,0,0,0,,0
2006,178,1,N/A,#N/A,#N/A,#N/A,,0,0,0,0,0,0,0,0,,0
2006,181,1,STEAM:,,,,,0,0,0,0,0,0,0,0,,0
2006,181,2,Warden Station,,steam_heat,,1959,18.75,0,-440,8237608,439339,145035,5500,244284,Gas,0
2006,181,4,HYDRO:,,,,,0,0,0,0,0,0,0,0,,0
2006,181,5,Prickett,,hydro,,1931,2.2,1.7,6019,2216053,1007297,140109,0,69404,,0
2006,181,6,Hoist*,,hydro,,1925,4.4,3,11593,7154119,1625936,298954,0,61523,,0
2006,181,7,McClure,,hydro,,1919,8,8,33156,3292595,411574,356039,0,170260,,0
2006,181,8,AuTrain,,hydro,,1910,0.9,1,5033,1621037,1801152,152124,0,93614,,0
2006,181,9,Cataract,,hydro,,1929,2,1,3091,340067,170034,113141,0,21181,,0
2006,181,14,* Includes Silver Lake,,,,,0,0,0,0,0,0,0,0,,0
2006,182,1,Westar Wind Turbines    Note 1,Westar Wind,wind,#N/A,1999,0.24,0,72000,367076,1529483,0,0,0,Wind,0
2006,182,2,   Other General Ops Supervision & Engineering,#N/A,#N/A,#N/A,,0,0,0,0,0,0,0,0,,0
2006,182,3,   Other Gen Maint. Supervision & Engineering,#N/A,#N/A,#N/A,,0,0,0,0,0,0,0,0,,0
2006,186,1,Hydro Plants:,,,,,0,0,0,0,0,0,0,0,,0
2006,186,3,Cushaw,,hydro,,1930,7.5,0,18578000,6240264,0,41365,0,113344,,0
2006,186,5,North Anna,,hydro,,1987,1,0,3445000,2148990,0,74928,0,0,,0
2006,187,1,Kettle Falls CT,,hydro,,2002,7.2,9,1182000,9169338,1273519,60029,104842,39930,Nat Gas,760
2006,191,1,Westar Wind (wind turbines) -- 64%,,wind,,1999,1,0,314000,1333213,1333,0,0,885,Wind,0
2006,193,1,DIESEL PLANT,,,,,0,0,0,0,0,0,0,0,,0
2006,193,2,Valley Diesel (1),,internal_combustion,,1968,2.8,0,173708,0,0,0,34299,0,Oil,0
2006,193,3,HYDRO,,,,,0,0,0,0,0,0,0,0,,0
2006,193,4,Appleton (2),Appleton,hydro,,1916,1.99,2.1,14390800,1732218,870461,169634,0,39648,,0
2006,193,5,Sturgeon  - 2471 (4) (7),Sturgeon,hydro,2471,1924,0.8,0,0,0,0,0,0,0,,0
2006,193,6,Way - 1759 (4),Way,hydro,1759,1949,1.8,1.5,3459200,1240107,688948,145839,0,89055,,0
2006,193,7,Michigamme Reservoir - 1759 (4)(5),Michigamme Reservoir,hydro,1759,1941,0,0,0,1589558,0,92794,0,97389,,0
2006,193,8,Lower Paint - 2072 (3)(4),Lower Paint,hydro,2072,1952,0.1,0.1,630900,805365,8053648,68233,0,75780,,0
2006,193,9,Lower Paint Diversion Canal - 2072 (3)(4),Lower Paint Diversion Canal,hydro,2072,1952,0,0,0,0,0,0,0,0,,0
2006,193,10,Twin Falls - 1759 (4),Twin Falls,hydro,1759,1913,6.14,5.1,28430800,4322516,703993,169971,0,342492,,0
2006,193,11,Kingsford - 2131 (4),Kingsford,hydro,2131,1924,7.2,7.3,25077800,3362965,467078,101300,0,160712,,0
2006,193,12,Michigamme Falls - 2073 (4),Michigamme Falls,hydro,2073,1953,9.6,9.6,25406800,5056767,526747,235159,0,176050,,0
2006,193,13,Hemlock Falls - 2074 (4),Hemlock Falls,hydro,2074,1953,2.8,2.8,7731600,1436531,513047,78150,0,103596,,0
2006,193,14,White Rapids - 2357 (4),White Rapids,hydro,2357,1927,8,5.9,27922000,3400020,425002,155247,0,287298,,0
2006,193,15,Chalk Hills - 2394 (4),Chalk Hills,hydro,2394,1927,7.08,7.4,27905500,3351274,429651,151297,0,244749,,0
2006,193,16,Brule - 2431 (4),Brule,hydro,2431,1919,5.33,5.7,16104100,11252788,2111217,214908,0,155041,,0
2006,193,17,Pine - 2486 (4),Pine,hydro,2486,1922,3.6,4.3,11021000,1634917,451378,111599,0,188735,,0
2006,193,19,STEAM,,,,,0,0,0,0,0,0,0,0,,0
2006,193,20,Milwaukee County (6),Milwaukee County,coal,,1954,11,0,25013000,929220,84475,0,756771,237840,Coal,0
2006,193,22,WIND,,,,,0,0,0,0,0,0,0,0,,0
2006,193,23,Byron,,wind,,1999,1.3,0,2971000,1588917,1222244,376312,0,34119,,0
2006,193,25,(1)  Directly connect to plant auxiliary load,,,,,0,0,0,0,0,0,0,0,,0
2006,193,26,(2) A used 1929 model unit was purchased and,,,,,0,0,0,0,0,0,0,0,,0
2006,193,27,   rebuilt.  Rating recalculated from 21' head,,,,,0,0,0,0,0,0,0,0,,0
2006,193,28,   to 16' head.,,,,,0,0,0,0,0,0,0,0,,0
